pref,date,conf.daily,conf.weekly,conf.csum,deaths.daily,deaths.weekly,deaths.csum
Tokyo,2020-03-06,6,22,58,6,22,58
Tokyo,2020-03-07,6,27,64,6,27,64
Tokyo,2020-03-08,0,25,64,0,25,64
Tokyo,2020-03-09,0,25,64,0,25,64
Tokyo,2020-03-10,3,27,67,3,27,67
Tokyo,2020-03-11,6,29,73,6,29,73
Tokyo,2020-03-12,2,23,75,2,23,75
Tokyo,2020-03-13,2,19,77,2,19,77
Tokyo,2020-03-14,10,23,87,10,23,87
Tokyo,2020-03-15,3,26,90,3,26,90
Tokyo,2020-03-16,0,26,90,0,26,90
Tokyo,2020-03-17,12,35,102,12,35,102
Tokyo,2020-03-18,9,38,111,9,38,111
Tokyo,2020-03-19,7,43,118,7,43,118
Tokyo,2020-03-20,11,52,129,11,52,129
Tokyo,2020-03-21,7,49,136,7,49,136
Tokyo,2020-03-22,3,49,139,3,49,139
Tokyo,2020-03-23,16,65,155,16,65,155
Tokyo,2020-03-24,18,71,173,18,71,173
Tokyo,2020-03-25,41,103,214,41,103,214
Tokyo,2020-03-26,48,144,262,48,144,262
Tokyo,2020-03-27,40,173,302,40,173,302
Tokyo,2020-03-28,67,233,369,67,233,369
Tokyo,2020-03-29,74,304,443,74,304,443
Tokyo,2020-03-30,13,301,456,13,301,456
Tokyo,2020-03-31,80,363,536,80,363,536
Tokyo,2020-04-01,67,389,603,67,389,603
Tokyo,2020-04-02,99,440,702,99,440,702
Tokyo,2020-04-03,94,494,796,94,494,796
Tokyo,2020-04-04,123,550,919,123,550,919
Tokyo,2020-04-05,150,626,1069,150,626,1069
Tokyo,2020-04-06,85,698,1154,85,698,1154
Tokyo,2020-04-07,89,707,1243,89,707,1243
Tokyo,2020-04-08,160,800,1403,160,800,1403
Tokyo,2020-04-09,184,885,1587,184,885,1587
Tokyo,2020-04-10,206,997,1793,206,997,1793
Tokyo,2020-04-11,199,1073,1992,199,1073,1992
Tokyo,2020-04-12,177,1100,2169,177,1100,2169
Tokyo,2020-04-13,104,1119,2273,104,1119,2273
Tokyo,2020-04-14,168,1198,2441,168,1198,2441
Tokyo,2020-04-15,135,1173,2576,135,1173,2576
Tokyo,2020-04-16,155,1144,2731,155,1144,2731
Tokyo,2020-04-17,214,1152,2945,214,1152,2945
Tokyo,2020-04-18,191,1144,3136,191,1144,3136
Tokyo,2020-04-19,114,1081,3250,114,1081,3250
Tokyo,2020-04-20,110,1087,3360,110,1087,3360
Tokyo,2020-04-21,127,1046,3487,127,1046,3487
Tokyo,2020-04-22,134,1045,3621,134,1045,3621
Tokyo,2020-04-23,140,1030,3761,140,1030,3761
Tokyo,2020-04-24,177,993,3938,177,993,3938
Tokyo,2020-04-25,126,928,4064,126,928,4064
Tokyo,2020-04-26,82,896,4146,82,896,4146
Tokyo,2020-04-27,48,834,4194,48,834,4194
Tokyo,2020-04-28,115,822,4309,115,822,4309
Tokyo,2020-04-29,56,744,4365,56,744,4365
Tokyo,2020-04-30,63,667,4428,63,667,4428
Tokyo,2020-05-01,172,662,4600,172,662,4600
Tokyo,2020-05-02,175,711,4775,175,711,4775
Tokyo,2020-05-03,97,726,4872,97,726,4872
Tokyo,2020-05-04,92,770,4964,92,770,4964
Tokyo,2020-05-05,58,713,5022,58,713,5022
Tokyo,2020-05-06,43,700,5065,43,700,5065
Tokyo,2020-05-07,28,665,5093,28,665,5093
Tokyo,2020-05-08,50,543,5143,50,543,5143
Tokyo,2020-05-09,45,413,5188,45,413,5188
Tokyo,2020-05-10,22,338,5210,22,338,5210
Tokyo,2020-05-11,24,270,5234,24,270,5234
Tokyo,2020-05-12,35,247,5269,35,247,5269
Tokyo,2020-05-13,17,221,5286,17,221,5286
Tokyo,2020-05-14,39,232,5325,39,232,5325
Tokyo,2020-05-15,16,198,5341,16,198,5341
Tokyo,2020-05-16,25,178,5366,25,178,5366
Tokyo,2020-05-17,12,168,5378,12,168,5378
Tokyo,2020-05-18,14,158,5392,14,158,5392
Tokyo,2020-05-19,8,131,5400,8,131,5400
Tokyo,2020-05-20,8,122,5408,8,122,5408
Tokyo,2020-05-21,20,103,5428,20,103,5428
Tokyo,2020-05-22,10,97,5438,10,97,5438
Tokyo,2020-05-23,10,82,5448,10,82,5448
Tokyo,2020-05-24,23,93,5471,23,93,5471
Tokyo,2020-05-25,16,95,5487,16,95,5487
Tokyo,2020-05-26,14,101,5501,14,101,5501
Tokyo,2020-05-27,15,108,5516,15,108,5516
Tokyo,2020-05-28,18,106,5534,18,106,5534
Tokyo,2020-05-29,25,121,5559,25,121,5559
Tokyo,2020-05-30,16,127,5575,16,127,5575
Tokyo,2020-05-31,6,110,5581,6,110,5581
Tokyo,2020-06-01,13,107,5594,13,107,5594
Tokyo,2020-06-02,35,128,5629,35,128,5629
Tokyo,2020-06-03,12,125,5641,12,125,5641
Tokyo,2020-06-04,29,136,5670,29,136,5670
Tokyo,2020-06-05,22,133,5692,22,133,5692
Tottori,2020-04-10,1,1,1,1,1,1
Tottori,2020-04-11,0,1,1,0,1,1
Tottori,2020-04-12,0,1,1,0,1,1
Tottori,2020-04-13,0,1,1,0,1,1
Tottori,2020-04-14,0,1,1,0,1,1
Tottori,2020-04-15,0,1,1,0,1,1
Tottori,2020-04-16,0,1,1,0,1,1
Tottori,2020-04-17,0,0,1,0,0,1
Tottori,2020-04-18,2,2,3,2,2,3
Tottori,2020-04-19,0,2,3,0,2,3
Tottori,2020-04-20,0,2,3,0,2,3
Tottori,2020-04-21,0,2,3,0,2,3
Tottori,2020-04-22,0,2,3,0,2,3
Tottori,2020-04-23,0,2,3,0,2,3
Tottori,2020-04-24,0,2,3,0,2,3
Tottori,2020-04-25,0,0,3,0,0,3
Tottori,2020-04-26,0,0,3,0,0,3
Tottori,2020-04-27,0,0,3,0,0,3
Tottori,2020-04-28,0,0,3,0,0,3
Tottori,2020-04-29,0,0,3,0,0,3
Tottori,2020-04-30,0,0,3,0,0,3
Tottori,2020-05-01,0,0,3,0,0,3
Tottori,2020-05-02,0,0,3,0,0,3
Tottori,2020-05-03,0,0,3,0,0,3
Tottori,2020-05-04,0,0,3,0,0,3
Tottori,2020-05-05,0,0,3,0,0,3
Tottori,2020-05-06,0,0,3,0,0,3
Tottori,2020-05-07,0,0,3,0,0,3
Tottori,2020-05-08,0,0,3,0,0,3
Tottori,2020-05-09,0,0,3,0,0,3
Tottori,2020-05-10,0,0,3,0,0,3
Tottori,2020-05-11,0,0,3,0,0,3
Tottori,2020-05-12,0,0,3,0,0,3
Tottori,2020-05-13,0,0,3,0,0,3
Tottori,2020-05-14,0,0,3,0,0,3
Tottori,2020-05-15,0,0,3,0,0,3
Tottori,2020-05-16,0,0,3,0,0,3
Tottori,2020-05-17,0,0,3,0,0,3
Tottori,2020-05-18,0,0,3,0,0,3
Tottori,2020-05-19,0,0,3,0,0,3
Tottori,2020-05-20,0,0,3,0,0,3
Tottori,2020-05-21,0,0,3,0,0,3
Tottori,2020-05-22,0,0,3,0,0,3
Tottori,2020-05-23,0,0,3,0,0,3
Tottori,2020-05-24,0,0,3,0,0,3
Tottori,2020-05-25,0,0,3,0,0,3
Tottori,2020-05-26,0,0,3,0,0,3
Tottori,2020-05-27,0,0,3,0,0,3
Tottori,2020-05-28,0,0,3,0,0,3
Tottori,2020-05-29,0,0,3,0,0,3
Tottori,2020-05-30,0,0,3,0,0,3
Tottori,2020-05-31,0,0,3,0,0,3
Tottori,2020-06-01,0,0,3,0,0,3
Tottori,2020-06-02,0,0,3,0,0,3
Tottori,2020-06-03,0,0,3,0,0,3
Tottori,2020-06-04,0,0,3,0,0,3
Tottori,2020-06-05,0,0,3,0,0,3
Toyama,2020-03-30,1,1,1,1,1,1
Toyama,2020-03-31,1,2,2,1,2,2
Toyama,2020-04-01,3,5,5,3,5,5
Toyama,2020-04-02,3,8,8,3,8,8
Toyama,2020-04-03,0,8,8,0,8,8
Toyama,2020-04-04,2,10,10,2,10,10
Toyama,2020-04-05,0,10,10,0,10,10
Toyama,2020-04-06,1,10,11,1,10,11
Toyama,2020-04-07,2,11,13,2,11,13
Toyama,2020-04-08,1,9,14,1,9,14
Toyama,2020-04-09,7,13,21,7,13,21
Toyama,2020-04-10,2,15,23,2,15,23
Toyama,2020-04-11,7,20,30,7,20,30
Toyama,2020-04-12,14,34,44,14,34,44
Toyama,2020-04-13,5,38,49,5,38,49
Toyama,2020-04-14,6,42,55,6,42,55
Toyama,2020-04-15,0,41,55,0,41,55
Toyama,2020-04-16,10,44,65,10,44,65
Toyama,2020-04-17,14,56,79,14,56,79
Toyama,2020-04-18,13,62,92,13,62,92
Toyama,2020-04-19,4,52,96,4,52,96
Toyama,2020-04-20,20,67,116,20,67,116
Toyama,2020-04-21,12,73,128,12,73,128
Toyama,2020-04-22,13,86,141,13,86,141
Toyama,2020-04-23,9,85,150,9,85,150
Toyama,2020-04-24,14,85,164,14,85,164
Toyama,2020-04-25,13,85,177,13,85,177
Toyama,2020-04-26,5,86,182,5,86,182
Toyama,2020-04-27,3,69,185,3,69,185
Toyama,2020-04-28,9,66,194,9,66,194
Toyama,2020-04-29,3,56,197,3,56,197
Toyama,2020-04-30,11,58,208,11,58,208
Toyama,2020-05-01,5,49,213,5,49,213
Toyama,2020-05-02,5,41,218,5,41,218
Toyama,2020-05-03,4,40,222,4,40,222
Toyama,2020-05-04,2,39,224,2,39,224
Toyama,2020-05-05,4,34,228,4,34,228
Toyama,2020-05-06,0,31,228,0,31,228
Toyama,2020-05-07,1,21,229,1,21,229
Toyama,2020-05-08,2,18,231,2,18,231
Toyama,2020-05-09,3,16,234,3,16,234
Toyama,2020-05-10,0,12,234,0,12,234
Toyama,2020-05-11,2,12,236,2,12,236
Toyama,2020-05-12,1,9,237,1,9,237
Toyama,2020-05-13,1,10,238,1,10,238
Toyama,2020-05-14,3,12,241,3,12,241
Toyama,2020-05-15,0,10,241,0,10,241
Toyama,2020-05-16,1,8,242,1,8,242
Toyama,2020-05-17,0,8,242,0,8,242
Toyama,2020-05-18,3,9,245,3,9,245
Toyama,2020-05-19,0,8,245,0,8,245
Toyama,2020-05-20,1,8,246,1,8,246
Toyama,2020-05-21,0,5,246,0,5,246
Toyama,2020-05-22,0,5,246,0,5,246
Toyama,2020-05-23,0,4,246,0,4,246
Toyama,2020-05-24,0,4,246,0,4,246
Toyama,2020-05-25,0,1,246,0,1,246
Toyama,2020-05-26,0,1,246,0,1,246
Toyama,2020-05-27,1,1,247,1,1,247
Toyama,2020-05-28,0,1,247,0,1,247
Toyama,2020-05-29,0,1,247,0,1,247
Toyama,2020-05-30,0,1,247,0,1,247
Toyama,2020-05-31,0,1,247,0,1,247
Toyama,2020-06-01,0,1,247,0,1,247
Toyama,2020-06-02,0,1,247,0,1,247
Toyama,2020-06-03,0,0,247,0,0,247
Toyama,2020-06-04,0,0,247,0,0,247
Toyama,2020-06-05,0,0,247,0,0,247
Wakayama,2020-02-13,1,1,1,1,1,1
Wakayama,2020-02-14,1,2,2,1,2,2
Wakayama,2020-02-15,3,5,5,3,5,5
Wakayama,2020-02-16,0,5,5,0,5,5
Wakayama,2020-02-17,4,9,9,4,9,9
Wakayama,2020-02-18,3,12,12,3,12,12
Wakayama,2020-02-19,0,12,12,0,12,12
Wakayama,2020-02-20,0,11,12,0,11,12
Wakayama,2020-02-21,0,10,12,0,10,12
Wakayama,2020-02-22,1,8,13,1,8,13
Wakayama,2020-02-23,0,8,13,0,8,13
Wakayama,2020-02-24,0,4,13,0,4,13
Wakayama,2020-02-25,0,1,13,0,1,13
Wakayama,2020-02-26,0,1,13,0,1,13
Wakayama,2020-02-27,0,1,13,0,1,13
Wakayama,2020-02-28,0,1,13,0,1,13
Wakayama,2020-02-29,0,0,13,0,0,13
Wakayama,2020-03-01,0,0,13,0,0,13
Wakayama,2020-03-02,0,0,13,0,0,13
Wakayama,2020-03-03,0,0,13,0,0,13
Wakayama,2020-03-04,0,0,13,0,0,13
Wakayama,2020-03-05,1,1,14,1,1,14
Wakayama,2020-03-06,0,1,14,0,1,14
Wakayama,2020-03-07,0,1,14,0,1,14
Wakayama,2020-03-08,0,1,14,0,1,14
Wakayama,2020-03-09,0,1,14,0,1,14
Wakayama,2020-03-10,0,1,14,0,1,14
Wakayama,2020-03-11,0,1,14,0,1,14
Wakayama,2020-03-12,0,0,14,0,0,14
Wakayama,2020-03-13,0,0,14,0,0,14
Wakayama,2020-03-14,0,0,14,0,0,14
Wakayama,2020-03-15,1,1,15,1,1,15
Wakayama,2020-03-16,0,1,15,0,1,15
Wakayama,2020-03-17,0,1,15,0,1,15
Wakayama,2020-03-18,0,1,15,0,1,15
Wakayama,2020-03-19,2,3,17,2,3,17
Wakayama,2020-03-20,0,3,17,0,3,17
Wakayama,2020-03-21,0,3,17,0,3,17
Wakayama,2020-03-22,0,2,17,0,2,17
Wakayama,2020-03-23,0,2,17,0,2,17
Wakayama,2020-03-24,0,2,17,0,2,17
Wakayama,2020-03-25,0,2,17,0,2,17
Wakayama,2020-03-26,0,0,17,0,0,17
Wakayama,2020-03-27,0,0,17,0,0,17
Wakayama,2020-03-28,0,0,17,0,0,17
Wakayama,2020-03-29,0,0,17,0,0,17
Wakayama,2020-03-30,1,1,18,1,1,18
Wakayama,2020-03-31,0,1,18,0,1,18
Wakayama,2020-04-01,1,2,19,1,2,19
Wakayama,2020-04-02,2,4,21,2,4,21
Wakayama,2020-04-03,1,5,22,1,5,22
Wakayama,2020-04-04,0,5,22,0,5,22
Wakayama,2020-04-05,2,7,24,2,7,24
Wakayama,2020-04-06,5,11,29,5,11,29
Wakayama,2020-04-07,2,13,31,2,13,31
Wakayama,2020-04-08,3,15,34,3,15,34
Wakayama,2020-04-09,3,16,37,3,16,37
Wakayama,2020-04-10,1,16,38,1,16,38
Wakayama,2020-04-11,0,16,38,0,16,38
Wakayama,2020-04-12,1,15,39,1,15,39
Wakayama,2020-04-13,0,10,39,0,10,39
Wakayama,2020-04-14,1,9,40,1,9,40
Wakayama,2020-04-15,2,8,42,2,8,42
Wakayama,2020-04-16,1,6,43,1,6,43
Wakayama,2020-04-17,1,6,44,1,6,44
Wakayama,2020-04-18,1,7,45,1,7,45
Wakayama,2020-04-19,0,6,45,0,6,45
Wakayama,2020-04-20,0,6,45,0,6,45
Wakayama,2020-04-21,2,7,47,2,7,47
Wakayama,2020-04-22,2,7,49,2,7,49
Wakayama,2020-04-23,1,7,50,1,7,50
Wakayama,2020-04-24,2,8,52,2,8,52
Wakayama,2020-04-25,5,12,57,5,12,57
Wakayama,2020-04-26,1,13,58,1,13,58
Wakayama,2020-04-27,1,14,59,1,14,59
Wakayama,2020-04-28,1,13,60,1,13,60
Wakayama,2020-04-29,0,11,60,0,11,60
Wakayama,2020-04-30,2,12,62,2,12,62
Wakayama,2020-05-01,0,10,62,0,10,62
Wakayama,2020-05-02,0,5,62,0,5,62
Wakayama,2020-05-03,0,4,62,0,4,62
Wakayama,2020-05-04,0,3,62,0,3,62
Wakayama,2020-05-05,0,2,62,0,2,62
Wakayama,2020-05-06,0,2,62,0,2,62
Wakayama,2020-05-07,0,0,62,0,0,62
Wakayama,2020-05-08,0,0,62,0,0,62
Wakayama,2020-05-09,0,0,62,0,0,62
Wakayama,2020-05-10,0,0,62,0,0,62
Wakayama,2020-05-11,0,0,62,0,0,62
Wakayama,2020-05-12,1,1,63,1,1,63
Wakayama,2020-05-13,0,1,63,0,1,63
Wakayama,2020-05-14,0,1,63,0,1,63
Wakayama,2020-05-15,0,1,63,0,1,63
Wakayama,2020-05-16,0,1,63,0,1,63
Wakayama,2020-05-17,0,1,63,0,1,63
Wakayama,2020-05-18,0,1,63,0,1,63
Wakayama,2020-05-19,0,0,63,0,0,63
Wakayama,2020-05-20,0,0,63,0,0,63
Wakayama,2020-05-21,0,0,63,0,0,63
Wakayama,2020-05-22,0,0,63,0,0,63
Wakayama,2020-05-23,0,0,63,0,0,63
Wakayama,2020-05-24,0,0,63,0,0,63
Wakayama,2020-05-25,0,0,63,0,0,63
Wakayama,2020-05-26,0,0,63,0,0,63
Wakayama,2020-05-27,0,0,63,0,0,63
Wakayama,2020-05-28,0,0,63,0,0,63
Wakayama,2020-05-29,0,0,63,0,0,63
Wakayama,2020-05-30,0,0,63,0,0,63
Wakayama,2020-05-31,0,0,63,0,0,63
Wakayama,2020-06-01,0,0,63,0,0,63
Wakayama,2020-06-02,0,0,63,0,0,63
Wakayama,2020-06-03,0,0,63,0,0,63
Wakayama,2020-06-04,0,0,63,0,0,63
Wakayama,2020-06-05,0,0,63,0,0,63
Yamagata,2020-03-31,1,1,1,1,1,1
Yamagata,2020-04-01,1,2,2,1,2,2
Yamagata,2020-04-02,1,3,3,1,3,3
Yamagata,2020-04-03,0,3,3,0,3,3
Yamagata,2020-04-04,5,8,8,5,8,8
Yamagata,2020-04-05,5,13,13,5,13,13
Yamagata,2020-04-06,6,19,19,6,19,19
Yamagata,2020-04-07,0,18,19,0,18,19
Yamagata,2020-04-08,3,20,22,3,20,22
Yamagata,2020-04-09,5,24,27,5,24,27
Yamagata,2020-04-10,5,29,32,5,29,32
Yamagata,2020-04-11,1,25,33,1,25,33
Yamagata,2020-04-12,5,25,38,5,25,38
Yamagata,2020-04-13,1,20,39,1,20,39
Yamagata,2020-04-14,4,24,43,4,24,43
Yamagata,2020-04-15,6,27,49,6,27,49
Yamagata,2020-04-16,2,24,51,2,24,51
Yamagata,2020-04-17,7,26,58,7,26,58
Yamagata,2020-04-18,2,27,60,2,27,60
Yamagata,2020-04-19,1,23,61,1,23,61
Yamagata,2020-04-20,3,25,64,3,25,64
Yamagata,2020-04-21,0,21,64,0,21,64
Yamagata,2020-04-22,1,16,65,1,16,65
Yamagata,2020-04-23,0,14,65,0,14,65
Yamagata,2020-04-24,1,8,66,1,8,66
Yamagata,2020-04-25,0,6,66,0,6,66
Yamagata,2020-04-26,0,5,66,0,5,66
Yamagata,2020-04-27,0,2,66,0,2,66
Yamagata,2020-04-28,1,3,67,1,3,67
Yamagata,2020-04-29,1,3,68,1,3,68
Yamagata,2020-04-30,0,3,68,0,3,68
Yamagata,2020-05-01,0,2,68,0,2,68
Yamagata,2020-05-02,0,2,68,0,2,68
Yamagata,2020-05-03,0,2,68,0,2,68
Yamagata,2020-05-04,1,3,69,1,3,69
Yamagata,2020-05-05,0,2,69,0,2,69
Yamagata,2020-05-06,0,1,69,0,1,69
Yamagata,2020-05-07,0,1,69,0,1,69
Yamagata,2020-05-08,0,1,69,0,1,69
Yamagata,2020-05-09,0,1,69,0,1,69
Yamagata,2020-05-10,0,1,69,0,1,69
Yamagata,2020-05-11,0,0,69,0,0,69
Yamagata,2020-05-12,0,0,69,0,0,69
Yamagata,2020-05-13,0,0,69,0,0,69
Yamagata,2020-05-14,0,0,69,0,0,69
Yamagata,2020-05-15,0,0,69,0,0,69
Yamagata,2020-05-16,0,0,69,0,0,69
Yamagata,2020-05-17,0,0,69,0,0,69
Yamagata,2020-05-18,0,0,69,0,0,69
Yamagata,2020-05-19,0,0,69,0,0,69
Yamagata,2020-05-20,0,0,69,0,0,69
Yamagata,2020-05-21,0,0,69,0,0,69
Yamagata,2020-05-22,0,0,69,0,0,69
Yamagata,2020-05-23,0,0,69,0,0,69
Yamagata,2020-05-24,0,0,69,0,0,69
Yamagata,2020-05-25,0,0,69,0,0,69
Yamagata,2020-05-26,0,0,69,0,0,69
Yamagata,2020-05-27,0,0,69,0,0,69
Yamagata,2020-05-28,0,0,69,0,0,69
Yamagata,2020-05-29,0,0,69,0,0,69
Yamagata,2020-05-30,0,0,69,0,0,69
Yamagata,2020-05-31,0,0,69,0,0,69
Yamagata,2020-06-01,0,0,69,0,0,69
Yamagata,2020-06-02,0,0,69,0,0,69
Yamagata,2020-06-03,0,0,69,0,0,69
Yamagata,2020-06-04,0,0,69,0,0,69
Yamagata,2020-06-05,0,0,69,0,0,69
Yamaguchi,2020-03-03,1,1,1,1,1,1
Yamaguchi,2020-03-04,0,1,1,0,1,1
Yamaguchi,2020-03-05,2,3,3,2,3,3
Yamaguchi,2020-03-06,0,3,3,0,3,3
Yamaguchi,2020-03-07,0,3,3,0,3,3
Yamaguchi,2020-03-08,0,3,3,0,3,3
Yamaguchi,2020-03-09,0,3,3,0,3,3
Yamaguchi,2020-03-10,0,2,3,0,2,3
Yamaguchi,2020-03-11,0,2,3,0,2,3
Yamaguchi,2020-03-12,0,0,3,0,0,3
Yamaguchi,2020-03-13,0,0,3,0,0,3
Yamaguchi,2020-03-14,0,0,3,0,0,3
Yamaguchi,2020-03-15,0,0,3,0,0,3
Yamaguchi,2020-03-16,0,0,3,0,0,3
Yamaguchi,2020-03-17,0,0,3,0,0,3
Yamaguchi,2020-03-18,0,0,3,0,0,3
Yamaguchi,2020-03-19,0,0,3,0,0,3
Yamaguchi,2020-03-20,0,0,3,0,0,3
Yamaguchi,2020-03-21,0,0,3,0,0,3
Yamaguchi,2020-03-22,1,1,4,1,1,4
Yamaguchi,2020-03-23,0,1,4,0,1,4
Yamaguchi,2020-03-24,0,1,4,0,1,4
Yamaguchi,2020-03-25,1,2,5,1,2,5
Yamaguchi,2020-03-26,1,3,6,1,3,6
Yamaguchi,2020-03-27,0,3,6,0,3,6
Yamaguchi,2020-03-28,0,3,6,0,3,6
Yamaguchi,2020-03-29,0,2,6,0,2,6
Yamaguchi,2020-03-30,0,2,6,0,2,6
Yamaguchi,2020-03-31,0,2,6,0,2,6
Yamaguchi,2020-04-01,0,1,6,0,1,6
Yamaguchi,2020-04-02,0,0,6,0,0,6
Yamaguchi,2020-04-03,1,1,7,1,1,7
Yamaguchi,2020-04-04,0,1,7,0,1,7
Yamaguchi,2020-04-05,5,6,12,5,6,12
Yamaguchi,2020-04-06,1,7,13,1,7,13
Yamaguchi,2020-04-07,3,10,16,3,10,16
Yamaguchi,2020-04-08,1,11,17,1,11,17
Yamaguchi,2020-04-09,0,11,17,0,11,17
Yamaguchi,2020-04-10,1,11,18,1,11,18
Yamaguchi,2020-04-11,1,12,19,1,12,19
Yamaguchi,2020-04-12,4,11,23,4,11,23
Yamaguchi,2020-04-13,1,11,24,1,11,24
Yamaguchi,2020-04-14,1,9,25,1,9,25
Yamaguchi,2020-04-15,3,11,28,3,11,28
Yamaguchi,2020-04-16,1,12,29,1,12,29
Yamaguchi,2020-04-17,1,12,30,1,12,30
Yamaguchi,2020-04-18,0,11,30,0,11,30
Yamaguchi,2020-04-19,0,7,30,0,7,30
Yamaguchi,2020-04-20,0,6,30,0,6,30
Yamaguchi,2020-04-21,1,6,31,1,6,31
Yamaguchi,2020-04-22,0,3,31,0,3,31
Yamaguchi,2020-04-23,0,2,31,0,2,31
Yamaguchi,2020-04-24,0,1,31,0,1,31
Yamaguchi,2020-04-25,0,1,31,0,1,31
Yamaguchi,2020-04-26,0,1,31,0,1,31
Yamaguchi,2020-04-27,1,2,32,1,2,32
Yamaguchi,2020-04-28,0,1,32,0,1,32
Yamaguchi,2020-04-29,0,1,32,0,1,32
Yamaguchi,2020-04-30,0,1,32,0,1,32
Yamaguchi,2020-05-01,2,3,34,2,3,34
Yamaguchi,2020-05-02,0,3,34,0,3,34
Yamaguchi,2020-05-03,1,4,35,1,4,35
Yamaguchi,2020-05-04,1,4,36,1,4,36
Yamaguchi,2020-05-05,1,5,37,1,5,37
Yamaguchi,2020-05-06,0,5,37,0,5,37
Yamaguchi,2020-05-07,0,5,37,0,5,37
Yamaguchi,2020-05-08,0,3,37,0,3,37
Yamaguchi,2020-05-09,0,3,37,0,3,37
Yamaguchi,2020-05-10,0,2,37,0,2,37
Yamaguchi,2020-05-11,0,1,37,0,1,37
Yamaguchi,2020-05-12,0,0,37,0,0,37
Yamaguchi,2020-05-13,0,0,37,0,0,37
Yamaguchi,2020-05-14,0,0,37,0,0,37
Yamaguchi,2020-05-15,0,0,37,0,0,37
Yamaguchi,2020-05-16,0,0,37,0,0,37
Yamaguchi,2020-05-17,0,0,37,0,0,37
Yamaguchi,2020-05-18,0,0,37,0,0,37
Yamaguchi,2020-05-19,0,0,37,0,0,37
Yamaguchi,2020-05-20,0,0,37,0,0,37
Yamaguchi,2020-05-21,0,0,37,0,0,37
Yamaguchi,2020-05-22,0,0,37,0,0,37
Yamaguchi,2020-05-23,0,0,37,0,0,37
Yamaguchi,2020-05-24,0,0,37,0,0,37
Yamaguchi,2020-05-25,0,0,37,0,0,37
Yamaguchi,2020-05-26,0,0,37,0,0,37
Yamaguchi,2020-05-27,0,0,37,0,0,37
Yamaguchi,2020-05-28,0,0,37,0,0,37
Yamaguchi,2020-05-29,0,0,37,0,0,37
Yamaguchi,2020-05-30,0,0,37,0,0,37
Yamaguchi,2020-05-31,0,0,37,0,0,37
Yamaguchi,2020-06-01,0,0,37,0,0,37
Yamaguchi,2020-06-02,0,0,37,0,0,37
Yamaguchi,2020-06-03,0,0,37,0,0,37
Yamaguchi,2020-06-04,0,0,37,0,0,37
Yamaguchi,2020-06-05,0,0,37,0,0,37
Yamanashi,2020-03-06,1,1,1,1,1,1
Yamanashi,2020-03-07,1,2,2,1,2,2
Yamanashi,2020-03-08,0,2,2,0,2,2
Yamanashi,2020-03-09,0,2,2,0,2,2
Yamanashi,2020-03-10,0,2,2,0,2,2
Yamanashi,2020-03-11,0,2,2,0,2,2
Yamanashi,2020-03-12,0,2,2,0,2,2
Yamanashi,2020-03-13,0,1,2,0,1,2
Yamanashi,2020-03-14,0,0,2,0,0,2
Yamanashi,2020-03-15,0,0,2,0,0,2
Yamanashi,2020-03-16,0,0,2,0,0,2
Yamanashi,2020-03-17,0,0,2,0,0,2
Yamanashi,2020-03-18,0,0,2,0,0,2
Yamanashi,2020-03-19,0,0,2,0,0,2
Yamanashi,2020-03-20,0,0,2,0,0,2
Yamanashi,2020-03-21,0,0,2,0,0,2
Yamanashi,2020-03-22,0,0,2,0,0,2
Yamanashi,2020-03-23,0,0,2,0,0,2
Yamanashi,2020-03-24,0,0,2,0,0,2
Yamanashi,2020-03-25,2,2,4,2,2,4
Yamanashi,2020-03-26,0,2,4,0,2,4
Yamanashi,2020-03-27,0,2,4,0,2,4
Yamanashi,2020-03-28,0,2,4,0,2,4
Yamanashi,2020-03-29,0,2,4,0,2,4
Yamanashi,2020-03-30,1,3,5,1,3,5
Yamanashi,2020-03-31,2,5,7,2,5,7
Yamanashi,2020-04-01,2,5,9,2,5,9
Yamanashi,2020-04-02,0,5,9,0,5,9
Yamanashi,2020-04-03,2,7,11,2,7,11
Yamanashi,2020-04-04,1,8,12,1,8,12
Yamanashi,2020-04-05,2,10,14,2,10,14
Yamanashi,2020-04-06,5,14,19,5,14,19
Yamanashi,2020-04-07,3,15,22,3,15,22
Yamanashi,2020-04-08,3,16,25,3,16,25
Yamanashi,2020-04-09,2,18,27,2,18,27
Yamanashi,2020-04-10,3,19,30,3,19,30
Yamanashi,2020-04-11,3,21,33,3,21,33
Yamanashi,2020-04-12,2,21,35,2,21,35
Yamanashi,2020-04-13,1,17,36,1,17,36
Yamanashi,2020-04-14,0,14,36,0,14,36
Yamanashi,2020-04-15,4,15,40,4,15,40
Yamanashi,2020-04-16,3,16,43,3,16,43
Yamanashi,2020-04-17,3,16,46,3,16,46
Yamanashi,2020-04-18,2,15,48,2,15,48
Yamanashi,2020-04-19,1,14,49,1,14,49
Yamanashi,2020-04-20,0,13,49,0,13,49
Yamanashi,2020-04-21,1,14,50,1,14,50
Yamanashi,2020-04-22,1,11,51,1,11,51
Yamanashi,2020-04-23,0,8,51,0,8,51
Yamanashi,2020-04-24,0,5,51,0,5,51
Yamanashi,2020-04-25,1,4,52,1,4,52
Yamanashi,2020-04-26,0,3,52,0,3,52
Yamanashi,2020-04-27,0,3,52,0,3,52
Yamanashi,2020-04-28,1,3,53,1,3,53
